#{"t_start": 1542563573.6085823, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
4.0,247,7.302547
0.0,125,9.855795
0.0,129,12.67125
1.0,153,16.220705
0.0,127,19.019224
6.0,402,28.480824
0.0,127,31.188156
2.0,217,35.934492
2.0,206,40.74255
2.0,202,45.419636
2.0,202,49.860152
0.0,125,52.730638
0.0,125,55.174649
0.0,129,58.058753
5.0,323,65.6515
2.0,202,70.137575
2.0,200,74.780762
4.0,272,80.818765
3.0,252,86.463833
0.0,127,89.467113
0.0,127,92.137537
0.0,127,94.85452
3.0,272,101.130791
2.0,224,106.379157
0.0,127,109.19462
2.0,220,114.258297
5.0,350,122.277941
2.0,199,127.082385
2.0,202,131.468966
4.0,299,138.448387
4.0,321,145.688608
0.0,127,148.39876
1.0,175,152.161715
0.0,127,154.818961
3.0,247,160.352356
0.0,129,163.085781
4.0,289,169.626901
2.0,223,174.982649
3.0,251,180.613516
3.0,271,187.013622
0.0,129,189.900796
0.0,129,192.63013
2.0,220,197.591674
4.0,297,204.089548
0.0,129,206.834569
0.0,125,209.74466
0.0,129,212.489669
0.0,129,215.278332
0.0,129,218.010341
2.0,222,222.852421
0.0,127,225.511516
0.0,129,228.350075
0.0,129,231.183747
2.0,202,235.737169
7.0,430,245.677755
0.0,127,248.443375
3.0,217,253.343694
5.0,350,261.293678
2.0,202,265.68887
0.0,127,268.477571
2.0,202,272.959768
0.0,129,275.586594
2.0,184,279.629736
0.0,127,282.183166
0.0,129,284.964797
0.0,125,287.576019
0.0,129,290.223141
2.0,200,294.568655
5.0,350,302.384242
9.0,404,311.631279
0.0,127,314.270565
0.0,129,317.073571
0.0,129,319.711041
5.0,350,327.723562
5.0,329,334.924325
0.0,129,337.578195
2.0,200,342.205186
0.0,127,344.87107
0.0,129,347.52652
0.0,129,350.416535
0.0,127,352.981366
3.0,250,358.275613
5.0,331,365.717776
3.0,248,371.034364
5.0,350,379.161185
2.0,202,383.619065
0.0,129,386.438954
0.0,129,388.986843
0.0,129,391.608641
0.0,129,394.214878
0.0,125,397.108897
0.0,127,399.737925
4.0,297,406.392605
5.0,350,414.615346
2.0,202,419.138367
0.0,129,422.104187
0.0,129,424.723149
0.0,125,427.405572
0.0,127,430.081126
9.0,403,439.325201
0.0,129,442.010705
0.0,127,444.773956
2.0,202,449.300797
0.0,129,451.917888
0.0,129,454.668831
2.0,200,459.232674
0.0,129,461.885756
2.0,198,466.143391
5.0,350,473.995154
0.0,123,476.560605
2.0,202,480.991049
2.0,206,485.344919
2.0,200,489.676602
5.0,350,497.697328
10.0,434,507.704903
0.0,125,510.366903
5.0,326,517.659818
4.0,299,524.343671
