fps,model_prob_std,frames,episode_length,advantage_norm,policy_entropy,policy_gradient_bias_correction,policy_loss,P01:episode_rewards,avg_q_selected,explained_variance,q_loss,P09:episode_rewards,avg_q_retraced,epoch_idx,rollout_prob_std,PMM:episode_rewards,grad_norm,policy_gradient_loss
430,0.005303299517105117,187200,3324.5416666666665,0.009807419300398886,2.196065134945657,-8.293015017583975e-07,8.897600250717032e-06,0.0,2.2553389691754677e-05,-3.795539330185004,1.0596681118418174e-06,0.0,3.222721293434316e-05,26,0.01168375257811652,0.0,0.0003840583783736274,9.726901732959352e-06
430,0.005052226427328801,194400,3324.5416666666665,0.006838834159071984,2.1961721869025914,2.5762353039289797e-07,-1.2451506378092423e-05,0.0,6.971786591170018e-05,-4.152944202999074,6.66348697948005e-07,0.0,5.616859101644433e-05,27,0.010741720330299936,0.0,0.00027415957356028553,-1.2709130020094368e-05
429,0.005468103681043007,201600,3324.5,0.008524353320509558,2.1959895614404528,-3.2867816344501026e-07,-2.4853018928710024e-07,0.0,-2.9199435435740514e-05,-4.275212834076907,8.567624143632845e-07,0.0,-2.8558666261452113e-05,28,0.009845457728557959,0.0,0.00032569308146725026,8.014812428118647e-08
428,0.0051973095371839455,208800,3324.5,0.006133887309464793,2.196112607105126,-3.659399773078706e-07,1.4252414732210785e-07,0.0,4.9994376917223535e-06,-4.521885044118027,5.525890933468915e-07,0.0,2.964295778449806e-06,29,0.01000223859339619,0.0,0.00023796346106400265,5.084642176188748e-07
428,0.005269028852649387,216000,3324.5,0.006999023309640868,2.1960829550217067,-6.102075194207367e-07,3.119995443241697e-07,0.0,2.867368619420285e-05,-4.159983088251144,7.314596461464234e-07,0.0,2.893689075874148e-05,30,0.009326572714628473,0.0,0.00029939068127025626,9.222074110147737e-07
427,0.005214737522558717,223200,3324.5,0.006267728351562273,2.196106070418837,-7.445258626212554e-07,7.243465437383109e-06,0.0,-0.00011222752595803667,-3.9476333751785693,4.79443835299473e-07,0.0,-0.00010547607552691367,31,0.008912483554902591,0.0,0.00023670153917048907,7.98799132742417e-06
427,0.005384599390894263,230400,3324.5,0.006513301472018827,2.1960317205058204,-7.469093875644807e-07,-1.0714120330270646e-06,0.0,1.1498726805215813e-05,-3.9128646931288733,5.124026357630277e-07,0.0,1.324114179719944e-05,32,0.009474090316964846,0.0,0.0002427660111410657,-3.2450274194695554e-07
426,0.005615973830033369,237600,3324.5,0.006838054294172377,2.195926206092986,-6.613674965589821e-07,2.789791171603948e-06,0.0,7.503989500147958e-05,-5.834259998546076,6.285040772550116e-07,0.0,7.71475078608691e-05,33,0.009663174099962736,0.0,0.0002622147262839548,3.4511585395377293e-06
425,0.005555434699451166,244800,3324.6388888888887,0.005881724862232293,2.1959561555757725,-9.787127286949269e-07,-1.5308643451911099e-06,0.0,7.535822915071305e-05,-4.278116927963716,4.558488921245474e-07,0.0,7.449928294718312e-05,34,0.010407810356177234,0.0,0.00021791430979547547,-5.521518699622163e-07
424,0.005474217186999758,252000,3324.6388888888887,0.005070620135221847,2.1959964347768715,-7.733133754110441e-07,-9.62218807943099e-06,0.0,3.8153603882195116e-05,-4.5143291465441395,3.4515448021360264e-07,0.0,2.9637946110594702e-05,35,0.010156743404438234,0.0,0.00018069028511507218,-8.848874938059561e-06
423,0.005620905712270188,259200,3324.6388888888887,0.0054018713878707615,2.1959292954444427,-5.392594333667804e-07,1.389911265202634e-07,0.0,6.235294997767542e-05,-4.000990643499705,4.4601455905326183e-07,0.0,6.680167091791504e-05,36,0.008727343110656594,0.0,0.00021107976065824123,6.782507291256476e-07
423,0.005693202390650869,266400,3324.6388888888887,0.00603596406621075,2.1958973344892416,-9.425212489043708e-08,-4.332960776409098e-06,0.0,1.1486913230840846e-05,-3.765404649742697,4.0811065945768925e-07,0.0,5.953514317388337e-06,37,0.009109666386653703,0.0,0.0002128957688944975,-4.238708732541021e-06
421,0.005631707153478933,273600,3324.6388888888887,0.005117066854176945,2.1959264364665145,-2.2133294585627807e-07,4.049166647606456e-06,0.0,3.1254461547532184e-05,-4.221845759441928,3.262546709201246e-07,0.0,3.8604515396114206e-05,38,0.009535623753872065,0.0,0.00019685802818153271,4.270499405380623e-06
421,0.005889168485263658,280800,3324.5714285714284,0.0058484389300556055,2.1958043396472933,2.2675123749724948e-08,-4.596265946736548e-06,0.0,0.00011892939091958107,-4.646896446098883,3.767478248447569e-07,0.0,0.00011850507544930601,39,0.00885258022947089,0.0,0.00020337345030994522,-4.618940952863816e-06
420,0.0056251458443945185,288000,3324.5714285714284,0.0041345790031836645,2.1959309005043495,-7.762838447092577e-07,2.4187317635832363e-06,0.0,6.500010958745561e-05,-4.565818467985385,2.3754097303138967e-07,0.0,7.102703951868678e-05,40,0.009522570693266712,0.0,0.00015013868128959035,3.195015496893961e-06
420,0.005728164475236246,295200,3324.5714285714284,0.0048169731021773755,2.1958815181476097,-3.4366439739322516e-07,-6.438970304487003e-06,0.0,0.00012147476432743593,-4.248367863288001,3.447708942956882e-07,0.0,0.00011742389462415544,41,0.008487027893428045,0.0,0.00018200477475302501,-6.095305796398174e-06
418,0.005740368058492316,302400,3324.5714285714284,0.0043526403362874775,2.1958787755076847,-5.418976383073343e-07,-3.1298264226205054e-06,0.0,4.82283214226705e-05,-4.483626215267119,2.2759956757022143e-07,0.0,4.463861753415644e-05,42,0.009382960697458613,0.0,0.00014969444303312025,-2.5879287686395005e-06
418,0.005896616293010565,309600,3324.5714285714284,0.004697208475342699,2.195804268224931,-2.4837714234551995e-07,-4.386043837292914e-06,0.0,1.8706920555968127e-05,-3.9229918972909195,2.4818956072713903e-07,0.0,1.439680601993468e-05,43,0.008521984342743021,0.0,0.0001566933872168068,-4.13766684835857e-06
418,0.00592319119494364,316800,3324.5714285714284,0.004219082132910862,2.195790414384433,3.417840316322074e-09,4.1208241794397365e-06,0.0,2.906172918031979e-05,-4.086822715657098,2.204983624651489e-07,0.0,3.4571760926806995e-05,44,0.008481328197281868,0.0,0.00013543708346296093,4.117406205172381e-06
418,0.005998906364803641,324000,3324.4479166666665,0.004026414699579215,2.195754202229005,1.006370175897857e-07,-3.353820196832041e-06,0.0,7.238464142801452e-05,-4.462262231994558,2.07706257784281e-07,0.0,7.137901192261361e-05,45,0.008913092340358714,0.0,0.00013740658420003835,-3.4544573039055205e-06
418,0.006101597410641493,331200,3324.4479166666665,0.003402133642820729,2.195703827836526,-4.152458173464841e-08,2.178396318608025e-06,0.0,5.973243373125149e-05,-4.3969753172883275,1.4448913969636545e-07,0.0,6.554507281489903e-05,46,0.00791101391586135,0.0,0.00011324489095776136,2.219920945589348e-06
417,0.006316050433217444,338400,3324.4479166666665,0.0040093710297757455,2.1955938217185795,-5.697427776393595e-07,-4.39982226562315e-06,0.0,0.0001463240406127668,-4.602234996803223,2.2856261423209469e-07,0.0,0.00014692363348598204,47,0.009481834617964481,0.0,0.00015525723681922765,-3.830079455787604e-06
416,0.006383388302275623,345600,3324.4479166666665,0.004281375232197255,2.195559543042357,-2.9054039919753567e-08,-1.7114090232935844e-06,0.0,0.00014692681277539882,-3.8924469461330373,2.0529013515264843e-07,0.0,0.00014873651662642023,48,0.008554508377630025,0.0,0.00013471571124308953,-1.6823549997486068e-06
416,0.006329195749312738,352800,3324.4479166666665,0.0034097426035626243,2.1955879481601968,5.699500053664957e-09,-3.915445002594881e-06,0.0,0.00016602712603596754,-4.906984372495343,1.6346036405476347e-07,0.0,0.0001637548894679986,49,0.008600913002710079,0.0,0.00011943299212858216,-3.921144504471145e-06
416,0.006485822633396656,360000,3324.67,0.004403635978403997,2.195505009757148,-1.661265229081622e-07,-7.267166036982301e-06,0.0,7.476079858211702e-05,-4.25667843670126,2.2991683197884051e-07,0.0,6.6022699731858e-05,50,0.009000157774610827,0.0,0.0001347183177422094,-7.101039615100663e-06
416,0.006352800172672998,367200,3324.67,0.0033649858764261396,2.1955759058808866,-4.431689514365208e-07,-1.0379947118014635e-06,0.0,9.589484050096714e-05,-4.4646573297862195,1.5190116563221498e-07,0.0,9.885853339732615e-05,51,0.00876621557743333,0.0,0.00012555331594498454,-5.948259978729512e-07
416,0.00649245794015572,374400,3324.67,0.0037222943043531223,2.1954990223570476,-4.333699191117805e-08,-3.108598921951049e-06,0.0,5.8915601618065445e-05,-4.057236649699943,1.6744669891413995e-07,0.0,5.507068322832502e-05,52,0.008561634100307143,0.0,0.0001335000970943,-3.0652620538875393e-06
416,0.006291943536658658,381600,3324.67,0.003347225603516255,2.1956072026932683,-3.1397015299348825e-07,-2.2672365360973695e-06,0.0,4.306111696897526e-05,-4.399625039595775,1.3845273476903036e-07,0.0,4.2178455145588524e-05,53,0.008357128982386606,0.0,0.00011428563764190462,-1.9532663566150763e-06
415,0.0063032107027592476,388800,3324.67,0.003578398652308452,2.195600357396262,-5.086353185119718e-08,5.342172530493723e-07,0.0,-3.529731857859122e-05,-4.2531365694444645,1.5405567460502393e-07,0.0,-3.5566042634691355e-05,54,0.008157461651184512,0.0,0.00011545945730407232,5.850807715556769e-07
415,0.006328337379513474,396000,3324.67,0.003553064871462981,2.195587561261523,-1.8077274701748782e-07,2.001966485030287e-06,0.0,-1.321962127978503e-05,-3.976115983866752,1.4508104813454974e-07,0.0,-9.804487639108795e-06,55,0.008183584695055172,0.0,0.00011199934176940402,2.1827393361285854e-06
414,0.006374971384297139,403200,3324.66,0.0033827896447751085,2.195563597480456,2.4021824901729968e-09,-6.395916793338522e-06,0.0,-2.2139906329180623e-05,-4.059681232353998,1.5276036364614055e-07,0.0,-3.1152695976446575e-05,56,0.0086660000943904,0.0,0.00010538214938020317,-6.39831890800852e-06
414,0.006378583719266489,410400,3324.66,0.0032067518106342224,2.195560851345675,-9.874468786318465e-08,1.061304495561993e-06,0.0,-7.9277333634954e-05,-4.614652356309292,1.2661384536683268e-07,0.0,-7.939922108805108e-05,57,0.007991875795544022,0.0,0.00011479210835652251,1.1600492559475092e-06
413,0.00650002406437009,417600,3324.66,0.0033694676185174128,2.195495483790125,-1.0231845948170297e-07,1.1388241163155811e-07,0.0,-4.78078134230351e-05,-4.285514322609183,1.4685165093844246e-07,0.0,-4.787100434739279e-05,58,0.008786509067285805,0.0,0.00012315347919616604,2.1620090414673047e-07
413,0.006703426447356978,424800,3324.66,0.0035714155206173132,2.1953857437201907,-1.2197437470217405e-07,-1.8795775302850522e-06,0.0,-0.000110439917258003,-3.865310233774639,1.390291376878831e-07,0.0,-0.00011582503935530426,59,0.008096190346737524,0.0,0.00012002235851388915,-1.7576031973397394e-06
413,0.006719553202375888,432000,3324.66,0.00298701762664663,2.195377112627029,-1.5772577249723937e-07,2.061771157609196e-06,0.0,-0.000123253118570083,-4.311997269152332,1.034485978804494e-07,0.0,-0.0001239573024585774,60,0.008174520676201653,0.0,8.864212728401488e-05,2.2194968147413166e-06
413,0.0067469653779537305,439200,3324.64,0.0035986539340621447,2.1953616720248785,2.6771870574394985e-09,3.05716264305165e-06,0.0,-0.0001090972024857706,-4.269670023549171,1.5522855052531822e-07,0.0,-0.0001081874900844766,61,0.008019381022904925,0.0,0.00010665148150207627,3.054485502692235e-06
413,0.0066187897695181635,446400,3324.64,0.0027985623462686024,2.195432918342964,-1.4223592632810414e-07,4.100784312339757e-06,0.0,-4.264000697124779e-05,-4.338298552427343,1.0409402249481544e-07,0.0,-3.6479625588275255e-05,62,0.00789662051740812,0.0,9.551362482139461e-05,4.243020341242271e-06
413,0.006704363164636086,453600,3324.64,0.0028314792588865936,2.1953833455919587,-2.0009073573132733e-07,-3.838963693806724e-06,0.0,-3.621437335985087e-05,-4.3407319699756055,8.419082203857435e-08,0.0,-4.252207794108409e-05,63,0.00845683751534178,0.0,9.052532472299747e-05,-3.638872946014568e-06
413,0.0066961252380399,460800,3324.64,0.0030318904142987058,2.195390047282769,-1.6574056899135113e-07,2.396066334493824e-06,0.0,-2.4167412387061942e-05,-4.36263433717546,1.2689031331374944e-07,0.0,-2.083165219114899e-05,64,0.007810009464759517,0.0,0.00010438955378719196,2.5618070197351373e-06
413,0.0066864865485618185,468000,3324.64,0.0033231840943096867,2.1953954359715575,-2.226184711767162e-07,-2.9919472029198426e-07,0.0,-1.8740192938869088e-05,-4.328072184235962,1.2571930232164467e-07,0.0,-1.741824037269502e-05,65,0.008299607368772504,0.0,0.00010253190471489882,-7.657617624098053e-08
413,0.006673796865078941,475200,3324.64,0.0029273790051437183,2.195401630325923,-1.3384780482475418e-07,-1.535127408760988e-06,0.0,-5.535434246219645e-06,-4.069173342730633,1.081010531932005e-07,0.0,-7.227920189461417e-06,66,0.008457271092190658,0.0,9.33776379748744e-05,-1.401279653173463e-06
413,0.006696877110646004,482400,3324.66,0.003262407052944971,2.1953883175055187,-5.7856454612671005e-08,2.5498623894372314e-06,0.0,-5.731163672475221e-06,-4.340863581167327,1.2610615684778163e-07,0.0,-3.745811315762163e-06,67,0.00865405403914684,0.0,0.00011123504398639695,2.6077188232905635e-06
412,0.006644824314579151,489600,3324.66,0.0026856530720143048,2.195415798624357,-2.655200465774048e-08,-1.0913001510175868e-06,0.0,-3.112239373410319e-05,-4.516473003086589,8.751037747184421e-08,0.0,-3.247666542100611e-05,68,0.007903470629099362,0.0,9.312091728434825e-05,-1.064748107671593e-06
412,0.00676293695894336,496800,3324.66,0.0030158186315083955,2.195349815614009,-4.0596998097822534e-08,3.6633516145836744e-07,0.0,8.256788958259743e-06,-4.334364575720023,1.2012138825066188e-07,0.0,9.892433056290942e-06,69,0.009316448145182605,0.0,0.000108314571315795,4.069321764726289e-07
412,0.006784471835024537,504000,3324.66,0.003016095619607349,2.1953402713366916,-9.946960485479163e-08,-1.934136226801846e-06,0.0,4.277325999683378e-06,-4.885688479031836,1.0274610121875572e-07,0.0,2.611778686879722e-06,70,0.00815396938127436,0.0,9.29611330336637e-05,-1.8346666690822601e-06
411,0.006742964561048944,511200,3324.66,0.0025735091496820305,2.1953630910999444,-2.9794623422243407e-07,-1.2227012095688544e-06,0.0,-1.0401983301183779e-05,-4.256184154027583,7.830516215572387e-08,0.0,-1.2850348833750587e-05,71,0.00822766416611232,0.0,8.298718501911922e-05,-9.247550346179523e-07
411,0.006812947870973774,518400,3324.61,0.003358790577472762,2.1953247582470934,5.7684969125954914e-08,-8.767327579535843e-08,0.0,-6.050736921557236e-05,-4.717898934328998,1.1294722075240893e-07,0.0,-6.279411161406259e-05,72,0.007808334101244029,0.0,0.00010627024334921652,-1.453582261578631e-07
410,0.00682648389363075,525600,3324.64,0.0026047915202280533,2.195318583426652,-8.17731901354619e-08,1.98609986117515e-07,0.0,-3.350846963783249e-05,-5.004986316243177,7.965286771201866e-08,0.0,-3.375558356999988e-05,73,0.00808628532337641,0.0,8.679543593559156e-05,2.8038320326884995e-07
410,0.006822536397711792,532800,3324.64,0.002531333329526306,2.1953185376729913,9.212607202412166e-08,1.7380084588358946e-06,0.0,-8.29743565301845e-05,-4.487477110437457,7.055430003995821e-08,0.0,-8.30607300901762e-05,74,0.00731420791169589,0.0,7.800086498790838e-05,1.6458824043361443e-06
410,0.006757431533002842,540000,3324.64,0.002678280884285905,2.1953572451689882,-1.0947365727885495e-07,-1.3265989982625022e-06,0.0,-8.800868446737045e-05,-4.701734481860721,1.1821795412311456e-07,0.0,-9.116988640218755e-05,75,0.008324591303355104,0.0,9.836065974366542e-05,-1.2171254103841466e-06
410,0.006810465493028806,547200,3324.64,0.00287364990086028,2.1953291286835594,-8.920478022183715e-08,2.1036351717147906e-06,0.0,-8.838007804262247e-05,-4.399650708597804,8.738893786555106e-08,0.0,-8.817951554277068e-05,76,0.007870840344358749,0.0,8.621123734614276e-05,2.1928399715131226e-06
409,0.006826433120184534,554400,3324.64,0.0023949072571585977,2.1953214745231406,-3.6117946926236545e-08,2.9653802426171047e-06,0.0,-8.66555002768523e-05,-4.177927380100129,6.36494335090859e-08,0.0,-8.58215620149759e-05,77,0.0076698672890394585,0.0,7.446224196520932e-05,3.001498198592217e-06
409,0.006932977859252019,561600,3324.58,0.0029188369706573225,2.1952619876163175,-1.962242776285805e-07,2.7204832626249635e-06,0.0,-9.099449436781478e-05,-4.734965186964984,1.0820898285918641e-07,0.0,-8.971698978643511e-05,78,0.0077525270064858634,0.0,9.832238797692463e-05,2.9167075724909216e-06
409,0.007008431213649195,568800,3324.58,0.0022746056161846145,2.1952183579263234,-1.7914488585233237e-07,6.149587422619278e-07,0.0,-9.761671656758067e-05,-4.623876689117422,6.248984622574975e-08,0.0,-9.919277646529149e-05,79,0.008006715083090718,0.0,7.265427441214195e-05,7.941036737356269e-07
409,0.007031455928343964,576000,3324.58,0.002521580385773199,2.195204290353432,9.884816303779671e-09,1.3842269589436967e-06,0.0,-8.14372742296602e-05,-4.171151106859011,9.097172985407911e-08,0.0,-8.309081313359094e-05,80,0.008381571416784984,0.0,8.496761528515398e-05,1.3743421734066289e-06
409,0.00701435119578881,583200,3324.58,0.0024562371571554987,2.195217597456206,-3.413867789580666e-08,1.0082125669035646e-06,0.0,-0.00010066605770935849,-4.362460429800882,7.358686564385447e-08,0.0,-0.00010162571516914232,81,0.008281791380196366,0.0,7.611685028546267e-05,1.0423512408882135e-06
409,0.00701766868954692,590400,3324.58,0.002408612004587739,2.1952155066293386,2.3308799732581107e-08,5.538259998800377e-07,0.0,-4.24887124989335e-05,-4.3030057407340045,7.365812364192148e-08,0.0,-4.216324074234993e-05,82,0.007257052034135938,0.0,7.750059822192051e-05,5.305172348117098e-07
409,0.0070848091543164295,597600,3324.58,0.0029820906438402187,2.1951772945961627,1.3092530897407124e-08,6.1986584542623065e-06,0.0,8.1406465011559e-06,-3.7576566537662797,8.811250500084844e-08,0.0,1.7502907726596982e-05,83,0.007787262088367863,0.0,9.068765481610675e-05,6.185565920991207e-06
409,0.007040285058023911,604800,3324.47,0.0022177279465465712,2.195203631841947,-2.6667964620188463e-07,-1.5626896468723038e-06,0.0,8.190386245280659e-05,-4.6583364241463805,5.838527348010791e-08,0.0,8.250465323726529e-05,84,0.007552579802660537,0.0,7.569521384765929e-05,-1.2960099572159114e-06
409,0.007091244256577243,612000,3324.47,0.002267482615519377,2.1951709932183463,-4.436615630136012e-08,6.668303912377306e-07,0.0,0.00012127138139355999,-4.1398668234405065,5.783924996660562e-08,0.0,0.0001242333574588917,85,0.007293331897669724,0.0,7.403910028924846e-05,7.111965153980287e-07
410,0.007078208825310751,619200,3324.47,0.0023342772826863293,2.1951817794735473,8.65653627989281e-09,-2.626266505090024e-06,0.0,0.00012621631343054537,-4.901522543647933,7.517309107829761e-08,0.0,0.00012588796376933583,86,0.006634696034293268,0.0,7.931808812126144e-05,-2.634923022536023e-06
409,0.007141926814204515,626400,3324.47,0.0028764304255929785,2.1951456312843103,-6.492915248320317e-08,-5.6595332762613145e-06,0.0,0.00010369669721784649,-5.086291372556851,8.712863323995778e-08,0.0,9.99139027281051e-05,87,0.006616081130289272,0.0,9.08812351607763e-05,-5.594604132637279e-06
409,0.0071045803758020085,633600,3324.47,0.002266096755573969,2.1951676282712396,-1.4398613487703444e-07,-2.8350519545714827e-06,0.0,0.0001028088172405074,-4.699133970444165,5.8609182604120995e-08,0.0,0.0001014781372686273,88,0.006563881308889933,0.0,6.876905780000033e-05,-2.6910658810782215e-06
409,0.007109496878508094,640800,3324.62,0.002436140380265738,2.195164079741826,-5.1127338636226663e-08,-4.711556521517507e-06,0.0,9.141604180240753e-05,-4.15350631729951,6.129002178801341e-08,0.0,8.930204099496699e-05,89,0.006599706563514673,0.0,7.131596333017444e-05,-4.660429192122299e-06
409,0.0071284777611782335,648000,3324.62,0.002028547282329999,2.195152198587145,2.3264079693087145e-08,-4.205486561117834e-06,0.0,0.00011007720464577789,-5.312306778563393,5.2608821887078737e-08,0.0,0.00010802952825975981,90,0.006590649011223355,0.0,6.224961514913278e-05,-4.228750609176102e-06
409,0.007124320064072629,655200,3324.62,0.0025126186718416026,2.1951510755914865,-4.644416220236263e-08,1.177390541551068e-07,0.0,0.00010155853305265721,-5.200514614903738,8.040352236473949e-08,0.0,0.00010451721440413696,91,0.006585859134670092,0.0,8.993488706672769e-05,1.641832578825951e-07
409,0.007130050205652694,662400,3324.62,0.002219260105181121,2.195150577504799,-1.9598157572925613e-08,-1.1395254024746504e-07,0.0,8.806346236046282e-05,-4.378668155594478,5.059190122750833e-08,0.0,8.958149177793509e-05,92,0.006557473183409977,0.0,6.606751240338138e-05,-9.435432434972598e-08
